,ONI,P_1,P_2,P_3,P_4,P_5,0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,0,P_1,Generacion_Hidro_GWh,P_1,P_2,P_3,P_4,P_5,esc-2,0,P_1,P_2,P_3,P_4
171,0.1,-0.2,-0.4,-0.4,-0.3,-0.2,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,0.667375985766096,0.1031957595210097,-0.39866483445558604,0.28515910740435313,1.2125189853552332,-0.8509490212590662,-1.2071167616771263,-0.9543353292838224,-0.7158521734315357,3423.185792,3982.738664,3407.329293,3696.8244270000014,3880.528539,3580.3563369999997,5168.990082,1745.80429,1333.9913329999995,1494.7488270000003,1470.0654029999987,1295.9120389999998
172,0.3,0.1,-0.2,-0.4,-0.4,-0.3,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,0.667375985766096,0.1031957595210097,-0.39866483445558604,0.28515910740435313,1.2125189853552332,-0.8509490212590662,-1.1037271935241653,-0.9543353292838224,3440.1864119999996,3423.185792,3982.738664,3407.329293,3696.8244270000014,3880.528539,5410.874764,1970.6883520000006,1745.80429,1333.9913329999995,1494.7488270000003,1470.0654029999987
173,0.2,0.3,0.1,-0.2,-0.4,-0.4,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,0.667375985766096,0.1031957595210097,-0.39866483445558604,0.28515910740435313,1.2125189853552332,-0.48767158052045384,-1.1037271935241653,3326.961918,3440.1864119999996,3423.185792,3982.738664,3407.329293,3696.8244270000014,5218.074439,1891.112521,1970.6883520000006,1745.80429,1333.9913329999995,1494.7488270000003
174,0.1,0.2,0.3,0.1,-0.2,-0.4,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,0.667375985766096,0.1031957595210097,-0.39866483445558604,0.28515910740435313,-0.35261115054301856,-0.48767158052045384,3887.4820729999997,3326.961918,3440.1864119999996,3423.185792,3982.738664,3407.329293,5513.590528,1626.108455,1891.112521,1970.6883520000006,1745.80429,1333.9913329999995
175,0.0,0.1,0.2,0.3,0.1,-0.2,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,0.667375985766096,0.1031957595210097,-0.39866483445558604,-0.21236503241377622,-0.35261115054301856,3843.505442,3887.4820729999997,3326.961918,3440.1864119999996,3423.185792,3982.738664,5418.881147,1575.375705,1626.108455,1891.112521,1970.6883520000006,1745.80429
176,0.2,0.0,0.1,0.2,0.3,0.1,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,0.667375985766096,0.1031957595210097,-0.2783190105427494,-0.21236503241377622,3944.138107,3843.505442,3887.4820729999997,3326.961918,3440.1864119999996,3423.185792,5345.774353,1401.6362459999996,1575.375705,1626.108455,1891.112521,1970.6883520000006
177,0.4,0.2,0.0,0.1,0.2,0.3,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,0.667375985766096,0.03524727591308326,-0.2783190105427494,3856.5643689999997,3944.138107,3843.505442,3887.4820729999997,3326.961918,3440.1864119999996,5461.280266,1604.715897,1401.6362459999996,1575.375705,1626.108455,1891.112521
178,0.6,0.4,0.2,0.0,0.1,0.2,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.3288770362786991,-0.24067473890655514,0.03524727591308326,3974.4138270000003,3856.5643689999997,3944.138107,3843.505442,3887.4820729999997,3326.961918,5250.695521,1276.2816939999993,1604.715897,1401.6362459999996,1575.375705,1626.108455
179,0.7,0.6,0.4,0.2,0.0,0.1,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.9541537110655296,0.4494558271970876,-0.24067473890655514,3958.6330740000003,3974.4138270000003,3856.5643689999997,3944.138107,3843.505442,3887.4820729999997,5397.388815,1438.755741,1276.2816939999993,1604.715897,1401.6362459999996,1575.375705
180,0.6,0.7,0.6,0.4,0.2,0.0,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.3332672078553579,0.12637021788515893,0.4494558271970876,3664.419164,3958.6330740000003,3974.4138270000003,3856.5643689999997,3944.138107,3843.505442,5309.656095,1645.2369310000004,1438.755741,1276.2816939999993,1604.715897,1401.6362459999996
181,0.6,0.6,0.7,0.6,0.4,0.2,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6194322987616814,0.04499774307114843,0.12637021788515893,3804.9837899999998,3664.419164,3958.6330740000003,3974.4138270000003,3856.5643689999997,3944.138107,5048.313721,1243.3299310000007,1645.2369310000004,1438.755741,1276.2816939999993,1604.715897
182,0.6,0.6,0.6,0.7,0.6,0.4,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.911280792421638,-0.6646687418064283,0.04499774307114843,4024.522785,3804.9837899999998,3664.419164,3958.6330740000003,3974.4138270000003,3856.5643689999997,5533.328884000001,1508.8060990000013,1243.3299310000007,1645.2369310000004,1438.755741,1276.2816939999993
183,0.8,0.6,0.6,0.6,0.7,0.6,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,0.3951403073224877,-0.6391684011044038,-0.6646687418064283,4057.269512,4024.522785,3804.9837899999998,3664.419164,3958.6330740000003,3974.4138270000003,5278.067244,1220.797732,1508.8060990000013,1243.3299310000007,1645.2369310000004,1438.755741
184,1.0,0.8,0.6,0.6,0.6,0.7,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,0.31363716717973505,-1.1388065221375527,-0.6391684011044038,3920.936443,4057.269512,4024.522785,3804.9837899999998,3664.419164,3958.6330740000003,5622.903456,1701.967013,1220.797732,1508.8060990000013,1243.3299310000007,1645.2369310000004
185,1.2,1.0,0.8,0.6,0.6,0.6,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.4076726821878736,-0.611642796291026,-1.1388065221375527,3855.265325,3920.936443,4057.269512,4024.522785,3804.9837899999998,3664.419164,5413.92554,1558.6602150000003,1701.967013,1220.797732,1508.8060990000013,1243.3299310000007
186,1.5,1.2,1.0,0.8,0.6,0.6,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.04542066562418951,-0.42555482689406443,-0.611642796291026,4102.289473,3855.265325,3920.936443,4057.269512,4024.522785,3804.9837899999998,5669.228469,1566.9389959999999,1558.6602150000003,1701.967013,1220.797732,1508.8060990000013
187,1.8,1.5,1.2,1.0,0.8,0.6,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,0.22514976219021188,-0.33911634586639305,-0.42555482689406443,4262.168985,4102.289473,3855.265325,3920.936443,4057.269512,4024.522785,5691.353902000003,1429.1849170000023,1566.9389959999999,1558.6602150000003,1701.967013,1220.797732
188,2.1,1.8,1.5,1.2,1.0,0.8,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-0.24098751748373007,-0.9928950768445062,-0.33911634586639305,3753.605449,4262.168985,4102.289473,3855.265325,3920.936443,4057.269512,5701.075209000001,1947.4697600000013,1429.1849170000023,1566.9389959999999,1558.6602150000003,1701.967013
189,2.4,2.1,1.8,1.5,1.2,1.0,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,0.10797359278636165,-1.5616862682833228,-0.9928950768445062,3153.958216,3753.605449,4262.168985,4102.289473,3855.265325,3920.936443,5762.726801,2608.768585,1947.4697600000013,1429.1849170000023,1566.9389959999999,1558.6602150000003
190,2.5,2.4,2.1,1.8,1.5,1.2,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-0.10012551657942385,-0.7620315500898557,-1.5616862682833228,3026.148953,3153.958216,3753.605449,4262.168985,4102.289473,3855.265325,5441.192819,2415.043866,2608.768585,1947.4697600000013,1429.1849170000023,1566.9389959999999
191,2.6,2.5,2.4,2.1,1.8,1.5,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,1.0931310768453888,-1.2560849755191157,-0.7620315500898557,3056.334273,3026.148953,3153.958216,3753.605449,4262.168985,4102.289473,5534.75739,2478.423117,2415.043866,2608.768585,1947.4697600000013,1429.1849170000023
192,2.5,2.6,2.5,2.4,2.1,1.8,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-0.17300288339691683,-1.3332364078124186,-1.2560849755191157,2813.467625,3056.334273,3026.148953,3153.958216,3753.605449,4262.168985,5583.733865,2770.26624,2478.423117,2415.043866,2608.768585,1947.4697600000013
193,2.2,2.5,2.6,2.5,2.4,2.1,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,0.031477161971787314,-1.5807059846905704,-1.3332364078124186,2836.218961,2813.467625,3056.334273,3026.148953,3153.958216,3753.605449,5464.923954,2628.704993,2770.26624,2478.423117,2415.043866,2608.768585
194,1.7,2.2,2.5,2.6,2.5,2.4,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8711277706666114,-1.1140836975652921,-1.5807059846905704,2503.970213,2836.218961,2813.467625,3056.334273,3026.148953,3153.958216,5567.0538659999975,3063.0836529999974,2628.704993,2770.26624,2478.423117,2415.043866
195,1.0,1.7,2.2,2.5,2.6,2.5,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,0.9820434881240694,-0.8194752410829887,-1.1140836975652921,3313.754274,2503.970213,2836.218961,2813.467625,3056.334273,3026.148953,5396.940514,2083.18624,3063.0836529999974,2628.704993,2770.26624,2478.423117
196,0.5,1.0,1.7,2.2,2.5,2.6,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,0.6459182651892993,-0.9999351211633369,-0.8194752410829887,4304.680388000002,3313.754274,2503.970213,2836.218961,2813.467625,3056.334273,5550.004265,1245.323876999998,2083.18624,3063.0836529999974,2628.704993,2770.26624
197,0.0,0.5,1.0,1.7,2.2,2.5,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,1.107607289130895,-1.5445480183684743,-0.9999351211633369,4109.698316,4304.680388000002,3313.754274,2503.970213,2836.218961,2813.467625,5400.642943,1290.9446269999999,1245.323876999998,2083.18624,3063.0836529999974,2628.704993
198,-0.3,0.0,0.5,1.0,1.7,2.2,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-0.9650563250781902,-1.1971115353165873,-1.5445480183684743,4422.288657,4109.698316,4304.680388000002,3313.754274,2503.970213,2836.218961,5488.292707,1066.0040499999996,1290.9446269999999,1245.323876999998,2083.18624,3063.0836529999974
199,-0.6,-0.3,0.0,0.5,1.0,1.7,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-1.5650402762564875,-1.5572283532799018,-1.1971115353165873,4546.357566,4422.288657,4109.698316,4304.680388000002,3313.754274,2503.970213,5762.191346000001,1215.8337800000018,1066.0040499999996,1290.9446269999999,1245.323876999998,2083.18624
200,-0.7,-0.6,-0.3,0.0,0.5,1.0,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.8233148105391376,-0.8127894915459012,-1.5572283532799018,4495.145065,4546.357566,4422.288657,4109.698316,4304.680388000002,3313.754274,5541.867547999997,1046.7224829999977,1215.8337800000018,1066.0040499999996,1290.9446269999999,1245.323876999998
201,-0.7,-0.7,-0.6,-0.3,0.0,0.5,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,-1.0044260838868317,-0.39396629263863725,-0.8127894915459012,4305.544487,4495.145065,4546.357566,4422.288657,4109.698316,4304.680388000002,5587.353321000001,1281.8088340000013,1046.7224829999977,1215.8337800000018,1066.0040499999996,1290.9446269999999
202,-0.7,-0.7,-0.7,-0.6,-0.3,0.0,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,-0.9417420202826223,0.3040880069817432,-0.39396629263863725,4436.65107,4305.544487,4495.145065,4546.357566,4422.288657,4109.698316,5428.488358,991.8372879999997,1281.8088340000013,1046.7224829999977,1215.8337800000018,1066.0040499999996
203,-0.6,-0.7,-0.7,-0.7,-0.6,-0.3,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,-0.7636307958195425,0.9423210819008492,0.3040880069817432,4710.776779,4436.65107,4305.544487,4495.145065,4546.357566,4422.288657,5547.980992,837.204213,991.8372879999997,1281.8088340000013,1046.7224829999977,1215.8337800000018
204,-0.3,-0.6,-0.7,-0.7,-0.7,-0.6,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,-0.899794284548732,1.201236104860374,0.9423210819008492,4699.520096,4710.776779,4436.65107,4305.544487,4495.145065,4546.357566,5428.132635,728.6125389999997,837.204213,991.8372879999997,1281.8088340000013,1046.7224829999977
205,-0.1,-0.3,-0.6,-0.7,-0.7,-0.7,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,-0.22585976538055655,0.6486658333096373,1.201236104860374,4201.958116,4699.520096,4710.776779,4436.65107,4305.544487,4495.145065,5188.569858,986.611742,728.6125389999997,837.204213,991.8372879999997,1281.8088340000013
206,0.1,-0.1,-0.3,-0.6,-0.7,-0.7,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,-0.34311678840546916,1.8335831310363602,0.6486658333096373,4580.971782,4201.958116,4699.520096,4710.776779,4436.65107,4305.544487,5607.756203,1026.7844210000003,986.611742,728.6125389999997,837.204213,991.8372879999997
207,0.3,0.1,-0.1,-0.3,-0.6,-0.7,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,-0.7781288264901964,1.0766568569850328,1.8335831310363602,4692.515068,4580.971782,4201.958116,4699.520096,4710.776779,4436.65107,5451.2320850000015,758.7170170000018,1026.7844210000003,986.611742,728.6125389999997,837.204213
208,0.4,0.3,0.1,-0.1,-0.3,-0.6,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,0.824168930127077,1.5314174795135531,1.0766568569850328,5043.494944,4692.515068,4580.971782,4201.958116,4699.520096,4710.776779,5681.911135,638.4161910000003,758.7170170000018,1026.7844210000003,986.611742,728.6125389999997
209,0.4,0.4,0.3,0.1,-0.1,-0.3,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,0.23740028218135445,1.5359649734412473,1.5314174795135531,4897.161102,5043.494944,4692.515068,4580.971782,4201.958116,4699.520096,5492.867052000001,595.7059500000014,638.4161910000003,758.7170170000018,1026.7844210000003,986.611742
210,0.2,0.4,0.4,0.3,0.1,-0.1,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,2.221835774814659,1.4617723354409018,1.5359649734412473,5067.719725999998,4897.161102,5043.494944,4692.515068,4580.971782,4201.958116,5665.040999,597.3212730000014,595.7059500000014,638.4161910000003,758.7170170000018,1026.7844210000003
211,-0.1,0.2,0.4,0.4,0.3,0.1,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,0.685986612586215,1.113045156481205,1.4617723354409018,5047.904164000001,5067.719725999998,4897.161102,5043.494944,4692.515068,4580.971782,5769.319464,721.4152999999988,597.3212730000014,595.7059500000014,638.4161910000003,758.7170170000018
212,-0.4,-0.1,0.2,0.4,0.4,0.3,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.877010901045349,1.2371593872286086,1.113045156481205,4765.663338,5047.904164000001,5067.719725999998,4897.161102,5043.494944,4692.515068,5623.579024000002,857.9156860000021,721.4152999999988,597.3212730000014,595.7059500000014,638.4161910000003
213,-0.7,-0.4,-0.1,0.2,0.4,0.4,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,1.1755293871738348,0.3647027144541242,1.2371593872286086,4800.9278060000015,4765.663338,5047.904164000001,5067.719725999998,4897.161102,5043.494944,5740.345421,939.4176149999985,857.9156860000021,721.4152999999988,597.3212730000014,595.7059500000014
214,-0.9,-0.7,-0.4,-0.1,0.2,0.4,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,1.9387571265961052,0.20147514720671847,0.3647027144541242,4683.701266,4800.9278060000015,4765.663338,5047.904164000001,5067.719725999998,4897.161102,5572.747281,889.0460149999999,939.4176149999985,857.9156860000021,721.4152999999988,597.3212730000014
215,-1.0,-0.9,-0.7,-0.4,-0.1,0.2,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,0.5233399514546487,-0.6821248488764389,0.20147514720671847,4861.442917,4683.701266,4800.9278060000015,4765.663338,5047.904164000001,5067.719725999998,5671.566497,810.1235799999995,889.0460149999999,939.4176149999985,857.9156860000021,721.4152999999988
216,-0.9,-1.0,-0.9,-0.7,-0.4,-0.1,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,2.6626884292756965,-0.16071189366875552,-0.6821248488764389,4515.181679,4861.442917,4683.701266,4800.9278060000015,4765.663338,5047.904164000001,5618.579084,1103.3974049999997,810.1235799999995,889.0460149999999,939.4176149999985,857.9156860000021
217,-0.8,-0.9,-1.0,-0.9,-0.7,-0.4,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,0.311745130390829,-0.47451644403965443,-0.16071189366875552,3787.9628380000004,4515.181679,4861.442917,4683.701266,4800.9278060000015,4765.663338,5239.200237,1451.2373989999996,1103.3974049999997,810.1235799999995,889.0460149999999,939.4176149999985
218,-0.6,-0.8,-0.9,-1.0,-0.9,-0.7,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,1.7302664027741208,-1.0371543608374292,-0.47451644403965443,4363.421527,3787.9628380000004,4515.181679,4861.442917,4683.701266,4800.9278060000015,5790.246301,1426.8247739999997,1451.2373989999996,1103.3974049999997,810.1235799999995,889.0460149999999
219,-0.4,-0.6,-0.8,-0.9,-1.0,-0.9,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.2123785852206688,-0.09807652057582675,-1.0371543608374292,4775.547414,4363.421527,3787.9628380000004,4515.181679,4861.442917,4683.701266,5607.304873,831.7574590000004,1426.8247739999997,1451.2373989999996,1103.3974049999997,810.1235799999995
220,-0.1,-0.4,-0.6,-0.8,-0.9,-1.0,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,0.6763664671765434,1.142097979561463,-0.09807652057582675,4912.428109,4775.547414,4363.421527,3787.9628380000004,4515.181679,4861.442917,5799.1163719999995,886.6882629999991,831.7574590000004,1426.8247739999997,1451.2373989999996,1103.3974049999997
221,0.1,-0.1,-0.4,-0.6,-0.8,-0.9,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,0.020474243463851228,1.5591473648626826,1.142097979561463,4832.410687,4912.428109,4775.547414,4363.421527,3787.9628380000004,4515.181679,5696.940184,864.5294970000004,886.6882629999991,831.7574590000004,1426.8247739999997,1451.2373989999996
222,0.1,0.1,-0.1,-0.4,-0.6,-0.8,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.0450183060556995,1.5790194360822938,1.5591473648626826,5071.76405,4832.410687,4912.428109,4775.547414,4363.421527,3787.9628380000004,5918.2463689999995,846.4823189999997,864.5294970000004,886.6882629999991,831.7574590000004,1426.8247739999997
223,0.2,0.1,0.1,-0.1,-0.4,-0.6,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,0.016222530856239967,1.6416459379976782,1.5790194360822938,5051.710153,5071.76405,4832.410687,4912.428109,4775.547414,4363.421527,6018.778368,967.0682150000002,846.4823189999997,864.5294970000004,886.6882629999991,831.7574590000004
224,0.4,0.2,0.1,0.1,-0.1,-0.4,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,0.518325315030257,1.7681900961866415,1.6416459379976782,4805.969633,5051.710153,5071.76405,4832.410687,4912.428109,4775.547414,5813.196283,1007.2266500000005,967.0682150000002,846.4823189999997,864.5294970000004,886.6882629999991
225,0.7,0.4,0.2,0.1,0.1,-0.1,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,0.25016049231913035,1.9457940326641958,1.7681900961866415,4999.708056,4805.969633,5051.710153,5071.76405,4832.410687,4912.428109,5933.695691,933.9876349999995,1007.2266500000005,967.0682150000002,846.4823189999997,864.5294970000004
226,0.9,0.7,0.4,0.2,0.1,0.1,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,1.6179232945875308,1.6991569918850669,1.9457940326641958,5034.814981,4999.708056,4805.969633,5051.710153,5071.76405,4832.410687,5819.253664,784.4386829999994,933.9876349999995,1007.2266500000005,967.0682150000002,846.4823189999997
227,0.8,0.9,0.7,0.4,0.2,0.1,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,0.5821762730408854,0.48058663631758997,1.6991569918850669,4500.317601,5034.814981,4999.708056,4805.969633,5051.710153,5071.76405,5871.097193,1370.7795919999999,784.4386829999994,933.9876349999995,1007.2266500000005,967.0682150000002
228,0.8,0.8,0.9,0.7,0.4,0.2,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,0.05772648125018175,-0.17915794801409987,0.48058663631758997,4006.7296770000003,4500.317601,5034.814981,4999.708056,4805.969633,5051.710153,5832.42612,1825.6964429999998,1370.7795919999999,784.4386829999994,933.9876349999995,1007.2266500000005
229,0.8,0.8,0.8,0.9,0.7,0.4,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,1.4065323177551945,-0.5457708349089986,-0.17915794801409987,3696.76672,4006.7296770000003,4500.317601,5034.814981,4999.708056,4805.969633,5509.133775,1812.3670550000002,1825.6964429999998,1370.7795919999999,784.4386829999994,933.9876349999995
